date,store_id,ndc,on_hand_qty,in_transit_qty,days_of_supply,reorder_point_days,target_days_of_supply
2025-03-03,ST005,90471-917-54,17,0,21.5,10,21
2025-03-10,ST005,90471-917-54,8,0,10.1,10,21
2025-03-17,ST005,90471-917-54,12,0,15.2,10,21
2025-03-24,ST005,90471-917-54,6,11,7.6,10,21
2025-03-31,ST005,90471-917-54,14,0,17.7,10,21
2025-04-07,ST005,90471-917-54,11,0,13.9,10,21
2025-04-14,ST005,90471-917-54,9,0,11.4,10,21
2025-04-21,ST005,90471-917-54,5,10,6.3,10,21
2025-04-28,ST005,90471-917-54,10,0,12.6,10,21
2025-05-05,ST005,90471-917-54,6,10,7.6,10,21
2025-05-12,ST005,90471-917-54,10,0,12.6,10,21
2025-05-19,ST005,90471-917-54,16,0,20.2,10,21
2025-05-26,ST005,90471-917-54,9,0,11.4,10,21
2025-06-02,ST005,90471-917-54,13,0,16.4,10,21
2025-06-09,ST005,90471-917-54,10,0,12.6,10,21
2025-06-16,ST005,90471-917-54,14,0,17.7,10,21
2025-06-23,ST005,90471-917-54,10,0,12.6,10,21
2025-06-30,ST005,90471-917-54,12,0,15.2,10,21
2025-07-07,ST005,90471-917-54,15,0,18.9,10,21
2025-07-14,ST005,90471-917-54,10,0,12.6,10,21
2025-07-21,ST005,90471-917-54,15,0,18.9,10,21
2025-07-28,ST005,90471-917-54,13,0,16.4,10,21
2025-08-04,ST005,90471-917-54,10,0,12.6,10,21
2025-08-11,ST005,90471-917-54,3,10,3.8,10,21
2025-08-18,ST005,90471-917-54,10,0,12.6,10,21
2025-08-25,ST005,90471-917-54,7,10,8.8,10,21
2025-09-01,ST005,90471-917-54,13,0,16.4,10,21
2025-09-08,ST005,90471-917-54,9,0,11.4,10,21
2025-09-15,ST005,90471-917-54,16,0,20.2,10,21
2025-09-22,ST005,90471-917-54,16,0,20.2,10,21
2025-09-29,ST005,90471-917-54,11,0,13.9,10,21
2025-10-06,ST005,90471-917-54,8,0,10.1,10,21
2025-10-13,ST005,90471-917-54,15,0,18.9,10,21
2025-10-20,ST005,90471-917-54,12,0,15.2,10,21
2025-10-27,ST005,90471-917-54,8,0,10.1,10,21
2025-11-03,ST005,90471-917-54,11,0,13.9,10,21
2025-11-10,ST005,90471-917-54,10,0,12.6,10,21
2025-11-17,ST005,90471-917-54,8,0,10.1,10,21
2025-11-24,ST005,90471-917-54,11,0,13.9,10,21
2025-12-01,ST005,90471-917-54,14,0,17.7,10,21
2025-12-08,ST005,90471-917-54,7,10,8.8,10,21
2025-12-15,ST005,90471-917-54,13,0,16.4,10,21
2025-12-22,ST005,90471-917-54,12,0,15.2,10,21
2025-12-29,ST005,90471-917-54,5,11,6.3,10,21
2024-01-01,ST005,69484-331-81,35,0,12.5,7,14
2024-01-08,ST005,69484-331-81,14,21,5,7,14
2024-01-15,ST005,69484-331-81,12,22,4.3,7,14
2024-01-22,ST005,69484-331-81,15,21,5.4,7,14
2024-01-29,ST005,69484-331-81,25,0,9,7,14
2024-02-05,ST005,69484-331-81,33,0,11.8,7,14
2024-02-12,ST005,69484-331-81,19,20,6.8,7,14
2024-02-19,ST005,69484-331-81,17,22,6.1,7,14
2024-02-26,ST005,69484-331-81,22,0,7.9,7,14
2024-03-04,ST005,69484-331-81,27,0,9.7,7,14
2024-03-11,ST005,69484-331-81,26,0,9.3,7,14
2024-03-18,ST005,69484-331-81,30,0,10.8,7,14
2024-03-25,ST005,69484-331-81,33,0,11.8,7,14
2024-04-01,ST005,69484-331-81,29,0,10.4,7,14
2024-04-08,ST005,69484-331-81,29,0,10.4,7,14
2024-04-15,ST005,69484-331-81,15,21,5.4,7,14
2024-04-22,ST005,69484-331-81,27,0,9.7,7,14
2024-04-29,ST005,69484-331-81,35,0,12.5,7,14
2024-05-06,ST005,69484-331-81,21,0,7.5,7,14
2024-05-13,ST005,69484-331-81,30,0,10.8,7,14
2024-05-20,ST005,69484-331-81,14,22,5,7,14
2024-05-27,ST005,69484-331-81,27,0,9.7,7,14
2024-06-03,ST005,69484-331-81,26,0,9.3,7,14
2024-06-10,ST005,69484-331-81,28,0,10,7,14
2024-06-17,ST005,69484-331-81,29,0,10.4,7,14
2024-06-24,ST005,69484-331-81,29,0,10.4,7,14
2024-07-01,ST005,69484-331-81,35,0,12.5,7,14
2024-07-08,ST005,69484-331-81,19,20,6.8,7,14
2024-07-15,ST005,69484-331-81,23,0,8.2,7,14
2024-07-22,ST005,69484-331-81,30,0,10.8,7,14
2024-07-29,ST005,69484-331-81,32,0,11.5,7,14
2024-08-05,ST005,69484-331-81,14,22,5,7,14
2024-08-12,ST005,69484-331-81,23,0,8.2,7,14
2024-08-19,ST005,69484-331-81,29,0,10.4,7,14
2024-08-26,ST005,69484-331-81,28,0,10,7,14
2024-09-02,ST005,69484-331-81,33,0,11.8,7,14
2024-09-09,ST005,69484-331-81,22,0,7.9,7,14
2024-09-16,ST005,69484-331-81,27,0,9.7,7,14
2024-09-23,ST005,69484-331-81,30,0,10.8,7,14
2024-09-30,ST005,69484-331-81,34,0,12.2,7,14
2024-10-07,ST005,69484-331-81,22,0,7.9,7,14
2024-10-14,ST005,69484-331-81,26,0,9.3,7,14
2024-10-21,ST005,69484-331-81,35,0,12.5,7,14
2024-10-28,ST005,69484-331-81,21,0,7.5,7,14
2024-11-04,ST005,69484-331-81,24,0,8.6,7,14
2024-11-11,ST005,69484-331-81,31,0,11.1,7,14
2024-11-18,ST005,69484-331-81,22,0,7.9,7,14
2024-11-25,ST005,69484-331-81,27,0,9.7,7,14
2024-12-02,ST005,69484-331-81,35,0,12.5,7,14
2024-12-09,ST005,69484-331-81,19,20,6.8,7,14
2024-12-16,ST005,69484-331-81,22,0,7.9,7,14
2024-12-23,ST005,69484-331-81,28,0,10,7,14
2024-12-30,ST005,69484-331-81,36,0,12.9,7,14
2025-01-06,ST005,69484-331-81,23,0,8.2,7,14
2025-01-13,ST005,69484-331-81,36,0,12.9,7,14
2025-01-20,ST005,69484-331-81,19,20,6.8,7,14
2025-01-27,ST005,69484-331-81,23,0,8.2,7,14
2025-02-03,ST005,69484-331-81,32,0,11.5,7,14
2025-02-10,ST005,69484-331-81,34,0,12.2,7,14
2025-02-17,ST005,69484-331-81,33,0,11.8,7,14
2025-02-24,ST005,69484-331-81,14,21,5,7,14
2025-03-03,ST005,69484-331-81,19,20,6.8,7,14
2025-03-10,ST005,69484-331-81,28,0,10,7,14
2025-03-17,ST005,69484-331-81,32,0,11.5,7,14
2025-03-24,ST005,69484-331-81,35,0,12.5,7,14
2025-03-31,ST005,69484-331-81,19,20,6.8,7,14
2025-04-07,ST005,69484-331-81,31,0,11.1,7,14
2025-04-14,ST005,69484-331-81,14,21,5,7,14
2025-04-21,ST005,69484-331-81,21,0,7.5,7,14
2025-04-28,ST005,69484-331-81,20,0,7.2,7,14
2025-05-05,ST005,69484-331-81,24,0,8.6,7,14
2025-05-12,ST005,69484-331-81,28,0,10,7,14
2025-05-19,ST005,69484-331-81,16,22,5.7,7,14
2025-05-26,ST005,69484-331-81,21,0,7.5,7,14
2025-06-02,ST005,69484-331-81,24,0,8.6,7,14
2025-06-09,ST005,69484-331-81,24,0,8.6,7,14
2025-06-16,ST005,69484-331-81,28,0,10,7,14
2025-06-23,ST005,69484-331-81,32,0,11.5,7,14
2025-06-30,ST005,69484-331-81,32,0,11.5,7,14
2025-07-07,ST005,69484-331-81,19,20,6.8,7,14
2025-07-14,ST005,69484-331-81,21,0,7.5,7,14
2025-07-21,ST005,69484-331-81,35,0,12.5,7,14
2025-07-28,ST005,69484-331-81,14,20,5,7,14
2025-08-04,ST005,69484-331-81,17,22,6.1,7,14
2025-08-11,ST005,69484-331-81,22,0,7.9,7,14
2025-08-18,ST005,69484-331-81,27,0,9.7,7,14
2025-08-25,ST005,69484-331-81,32,0,11.5,7,14
2025-09-01,ST005,69484-331-81,19,20,6.8,7,14
2025-09-08,ST005,69484-331-81,24,0,8.6,7,14
2025-09-15,ST005,69484-331-81,23,0,8.2,7,14
2025-09-22,ST005,69484-331-81,35,0,12.5,7,14
2025-09-29,ST005,69484-331-81,32,0,11.5,7,14
2025-10-06,ST005,69484-331-81,20,0,7.2,7,14
2025-10-13,ST005,69484-331-81,25,0,9,7,14
2025-10-20,ST005,69484-331-81,31,0,11.1,7,14
2025-10-27,ST005,69484-331-81,19,20,6.8,7,14
2025-11-03,ST005,69484-331-81,24,0,8.6,7,14
2025-11-10,ST005,69484-331-81,23,0,8.2,7,14
2025-11-17,ST005,69484-331-81,15,20,5.4,7,14
2025-11-24,ST005,69484-331-81,21,0,7.5,7,14
2025-12-01,ST005,69484-331-81,30,0,10.8,7,14
2025-12-08,ST005,69484-331-81,16,21,5.7,7,14
2025-12-15,ST005,69484-331-81,23,0,8.2,7,14
2025-12-22,ST005,69484-331-81,34,0,12.2,7,14
2025-12-29,ST005,69484-331-81,17,22,6.1,7,14
2024-01-01,ST005,23998-570-66,36,0,13.1,7,14
2024-01-08,ST005,23998-570-66,22,0,8,7,14
2024-01-15,ST005,23998-570-66,21,0,7.7,7,14
2024-01-22,ST005,23998-570-66,21,0,7.7,7,14
2024-01-29,ST005,23998-570-66,19,19,6.9,7,14
2024-02-05,ST005,23998-570-66,24,0,8.7,7,14
2024-02-12,ST005,23998-570-66,26,0,9.5,7,14
2024-02-19,ST005,23998-570-66,33,0,12,7,14
2024-02-26,ST005,23998-570-66,22,0,8,7,14
2024-03-04,ST005,23998-570-66,22,0,8,7,14
2024-03-11,ST005,23998-570-66,26,0,9.5,7,14
2024-03-18,ST005,23998-570-66,30,0,10.9,7,14
2024-03-25,ST005,23998-570-66,34,0,12.4,7,14
2024-04-01,ST005,23998-570-66,21,0,7.7,7,14
2024-04-08,ST005,23998-570-66,27,0,9.8,7,14
2024-04-15,ST005,23998-570-66,35,0,12.8,7,14
2024-04-22,ST005,23998-570-66,18,20,6.6,7,14
2024-04-29,ST005,23998-570-66,23,0,8.4,7,14
2024-05-06,ST005,23998-570-66,29,0,10.6,7,14
2024-05-13,ST005,23998-570-66,17,19,6.2,7,14
2024-05-20,ST005,23998-570-66,25,0,9.1,7,14
2024-05-27,ST005,23998-570-66,11,23,4,7,14
2024-06-03,ST005,23998-570-66,14,21,5.1,7,14
2024-06-10,ST005,23998-570-66,18,20,6.6,7,14
2024-06-17,ST005,23998-570-66,23,0,8.4,7,14
2024-06-24,ST005,23998-570-66,32,0,11.7,7,14
2024-07-01,ST005,23998-570-66,16,19,5.8,7,14
2024-07-08,ST005,23998-570-66,24,0,8.7,7,14
2024-07-15,ST005,23998-570-66,21,0,7.7,7,14
2024-07-22,ST005,23998-570-66,18,20,6.6,7,14
2024-07-29,ST005,23998-570-66,26,0,9.5,7,14
2024-08-05,ST005,23998-570-66,32,0,11.7,7,14
2024-08-12,ST005,23998-570-66,34,0,12.4,7,14
2024-08-19,ST005,23998-570-66,20,0,7.3,7,14
2024-08-26,ST005,23998-570-66,24,0,8.7,7,14
2024-09-02,ST005,23998-570-66,26,0,9.5,7,14
2024-09-09,ST005,23998-570-66,30,0,10.9,7,14
2024-09-16,ST005,23998-570-66,15,19,5.5,7,14
2024-09-23,ST005,23998-570-66,35,0,12.8,7,14
2024-09-30,ST005,23998-570-66,33,0,12,7,14
2024-10-07,ST005,23998-570-66,36,0,13.1,7,14
2024-10-14,ST005,23998-570-66,21,0,7.7,7,14
2024-10-21,ST005,23998-570-66,15,19,5.5,7,14
2024-10-28,ST005,23998-570-66,13,21,4.7,7,14
2024-11-04,ST005,23998-570-66,20,0,7.3,7,14
2024-11-11,ST005,23998-570-66,20,0,7.3,7,14
2024-11-18,ST005,23998-570-66,27,0,9.8,7,14
2024-11-25,ST005,23998-570-66,35,0,12.8,7,14
2024-12-02,ST005,23998-570-66,19,19,6.9,7,14
2024-12-09,ST005,23998-570-66,18,20,6.6,7,14
2024-12-16,ST005,23998-570-66,18,20,6.6,7,14
2024-12-23,ST005,23998-570-66,26,0,9.5,7,14
2024-12-30,ST005,23998-570-66,28,0,10.2,7,14
2025-01-06,ST005,23998-570-66,29,0,10.6,7,14
2025-01-13,ST005,23998-570-66,29,0,10.6,7,14
2025-01-20,ST005,23998-570-66,30,0,10.9,7,14
2025-01-27,ST005,23998-570-66,33,0,12,7,14
2025-02-03,ST005,23998-570-66,27,0,9.8,7,14
2025-02-10,ST005,23998-570-66,21,0,7.7,7,14
2025-02-17,ST005,23998-570-66,25,0,9.1,7,14
2025-02-24,ST005,23998-570-66,30,0,10.9,7,14
2025-03-03,ST005,23998-570-66,14,20,5.1,7,14
2025-03-10,ST005,23998-570-66,32,0,11.7,7,14
2025-03-17,ST005,23998-570-66,17,19,6.2,7,14
2025-03-24,ST005,23998-570-66,18,20,6.6,7,14
2025-03-31,ST005,23998-570-66,23,0,8.4,7,14
2025-04-07,ST005,23998-570-66,31,0,11.3,7,14
2025-04-14,ST005,23998-570-66,30,0,10.9,7,14
2025-04-21,ST005,23998-570-66,18,19,6.6,7,14
2025-04-28,ST005,23998-570-66,24,0,8.7,7,14
2025-05-05,ST005,23998-570-66,28,0,10.2,7,14
2025-05-12,ST005,23998-570-66,29,0,10.6,7,14
2025-05-19,ST005,23998-570-66,36,0,13.1,7,14
2025-05-26,ST005,23998-570-66,18,20,6.6,7,14
2025-06-02,ST005,23998-570-66,18,20,6.6,7,14
2025-06-09,ST005,23998-570-66,25,0,9.1,7,14
2025-06-16,ST005,23998-570-66,19,19,6.9,7,14
2025-06-23,ST005,23998-570-66,17,21,6.2,7,14
2025-06-30,ST005,23998-570-66,27,0,9.8,7,14
2025-07-07,ST005,23998-570-66,32,0,11.7,7,14
2025-07-14,ST005,23998-570-66,32,0,11.7,7,14
2025-07-21,ST005,23998-570-66,18,20,6.6,7,14
2025-07-28,ST005,23998-570-66,18,20,6.6,7,14
2025-08-04,ST005,23998-570-66,21,0,7.7,7,14
2025-08-11,ST005,23998-570-66,26,0,9.5,7,14
2025-08-18,ST005,23998-570-66,24,0,8.7,7,14
2025-08-25,ST005,23998-570-66,27,0,9.8,7,14
2025-09-01,ST005,23998-570-66,29,0,10.6,7,14
2025-09-08,ST005,23998-570-66,16,20,5.8,7,14
2025-09-15,ST005,23998-570-66,17,19,6.2,7,14
2025-09-22,ST005,23998-570-66,17,19,6.2,7,14
2025-09-29,ST005,23998-570-66,27,0,9.8,7,14
2025-10-06,ST005,23998-570-66,29,0,10.6,7,14
2025-10-13,ST005,23998-570-66,14,19,5.1,7,14
2025-10-20,ST005,23998-570-66,29,0,10.6,7,14
2025-10-27,ST005,23998-570-66,33,0,12,7,14
2025-11-03,ST005,23998-570-66,14,21,5.1,7,14
2025-11-10,ST005,23998-570-66,24,0,8.7,7,14
2025-11-17,ST005,23998-570-66,28,0,10.2,7,14
2025-11-24,ST005,23998-570-66,17,21,6.2,7,14
2025-12-01,ST005,23998-570-66,21,0,7.7,7,14
2025-12-08,ST005,23998-570-66,27,0,9.8,7,14
2025-12-15,ST005,23998-570-66,29,0,10.6,7,14
2025-12-22,ST005,23998-570-66,24,0,8.7,7,14
2025-12-29,ST005,23998-570-66,33,0,12,7,14
2024-01-01,ST005,50582-567-88,30,0,20.8,10,21
2024-01-08,ST005,50582-567-88,21,0,14.6,10,21
2024-01-15,ST005,50582-567-88,25,0,17.3,10,21
2024-01-22,ST005,50582-567-88,15,0,10.4,10,21
2024-01-29,ST005,50582-567-88,26,0,18,10,21
2024-02-05,ST005,50582-567-88,18,0,12.5,10,21
2024-02-12,ST005,50582-567-88,26,0,18,10,21
2024-02-19,ST005,50582-567-88,19,0,13.2,10,21
2024-02-26,ST005,50582-567-88,14,16,9.7,10,21
2024-03-04,ST005,50582-567-88,22,0,15.3,10,21
2024-03-11,ST005,50582-567-88,12,16,8.3,10,21
2024-03-18,ST005,50582-567-88,14,16,9.7,10,21
2024-03-25,ST005,50582-567-88,21,0,14.6,10,21
2024-04-01,ST005,50582-567-88,13,17,9,10,21
2024-04-08,ST005,50582-567-88,23,0,16,10,21
2024-04-15,ST005,50582-567-88,29,0,20.1,10,21
2024-04-22,ST005,50582-567-88,19,0,13.2,10,21
2024-04-29,ST005,50582-567-88,25,0,17.3,10,21
2024-05-06,ST005,50582-567-88,19,0,13.2,10,21
2024-05-13,ST005,50582-567-88,13,17,9,10,21
2024-05-20,ST005,50582-567-88,23,0,16,10,21
2024-05-27,ST005,50582-567-88,10,16,6.9,10,21
2024-06-03,ST005,50582-567-88,18,0,12.5,10,21
2024-06-10,ST005,50582-567-88,22,0,15.3,10,21
2024-06-17,ST005,50582-567-88,14,16,9.7,10,21
2024-06-24,ST005,50582-567-88,20,0,13.9,10,21
2024-07-01,ST005,50582-567-88,25,0,17.3,10,21
2024-07-08,ST005,50582-567-88,14,16,9.7,10,21
2024-07-15,ST005,50582-567-88,16,0,11.1,10,21
2024-07-22,ST005,50582-567-88,25,0,17.3,10,21
2024-07-29,ST005,50582-567-88,19,0,13.2,10,21
2024-08-05,ST005,50582-567-88,27,0,18.7,10,21
2024-08-12,ST005,50582-567-88,20,0,13.9,10,21
2024-08-19,ST005,50582-567-88,11,16,7.6,10,21
2024-08-26,ST005,50582-567-88,24,0,16.7,10,21
2024-09-02,ST005,50582-567-88,15,0,10.4,10,21
2024-09-09,ST005,50582-567-88,19,0,13.2,10,21
2024-09-16,ST005,50582-567-88,30,0,20.8,10,21
2024-09-23,ST005,50582-567-88,18,0,12.5,10,21
2024-09-30,ST005,50582-567-88,24,0,16.7,10,21
2024-10-07,ST005,50582-567-88,20,0,13.9,10,21
2024-10-14,ST005,50582-567-88,8,16,5.6,10,21
2024-10-21,ST005,50582-567-88,17,0,11.8,10,21
2024-10-28,ST005,50582-567-88,28,0,19.4,10,21
2024-11-04,ST005,50582-567-88,21,0,14.6,10,21
2024-11-11,ST005,50582-567-88,16,0,11.1,10,21
2024-11-18,ST005,50582-567-88,22,0,15.3,10,21
2024-11-25,ST005,50582-567-88,18,0,12.5,10,21
2024-12-02,ST005,50582-567-88,25,0,17.3,10,21
2024-12-09,ST005,50582-567-88,18,0,12.5,10,21
2024-12-16,ST005,50582-567-88,28,0,19.4,10,21
2024-12-23,ST005,50582-567-88,22,0,15.3,10,21
2024-12-30,ST005,50582-567-88,25,0,17.3,10,21
2025-01-06,ST005,50582-567-88,15,0,10.4,10,21
2025-01-13,ST005,50582-567-88,23,0,16,10,21
2025-01-20,ST005,50582-567-88,18,0,12.5,10,21
2025-01-27,ST005,50582-567-88,27,0,18.7,10,21
2025-02-03,ST005,50582-567-88,15,0,10.4,10,21
2025-02-10,ST005,50582-567-88,28,0,19.4,10,21
2025-02-17,ST005,50582-567-88,19,0,13.2,10,21
2025-02-24,ST005,50582-567-88,24,0,16.7,10,21
2025-03-03,ST005,50582-567-88,16,0,11.1,10,21
2025-03-10,ST005,50582-567-88,22,0,15.3,10,21
2025-03-17,ST005,50582-567-88,8,17,5.6,10,21
2025-03-24,ST005,50582-567-88,29,0,20.1,10,21
2025-03-31,ST005,50582-567-88,22,0,15.3,10,21
2025-04-07,ST005,50582-567-88,16,0,11.1,10,21
2025-04-14,ST005,50582-567-88,20,0,13.9,10,21
2025-04-21,ST005,50582-567-88,16,0,11.1,10,21
2025-04-28,ST005,50582-567-88,21,0,14.6,10,21
2025-05-05,ST005,50582-567-88,13,17,9,10,21
2025-05-12,ST005,50582-567-88,18,0,12.5,10,21
2025-05-19,ST005,50582-567-88,24,0,16.7,10,21
2025-05-26,ST005,50582-567-88,20,0,13.9,10,21
2025-06-02,ST005,50582-567-88,21,0,14.6,10,21
2025-06-09,ST005,50582-567-88,16,0,11.1,10,21
2025-06-16,ST005,50582-567-88,29,0,20.1,10,21
2025-06-23,ST005,50582-567-88,22,0,15.3,10,21
2025-06-30,ST005,50582-567-88,29,0,20.1,10,21
2025-07-07,ST005,50582-567-88,26,0,18,10,21
2025-07-14,ST005,50582-567-88,23,0,16,10,21
2025-07-21,ST005,50582-567-88,17,0,11.8,10,21
2025-07-28,ST005,50582-567-88,26,0,18,10,21
2025-08-04,ST005,50582-567-88,24,0,16.7,10,21
2025-08-11,ST005,50582-567-88,17,0,11.8,10,21
2025-08-18,ST005,50582-567-88,25,0,17.3,10,21
2025-08-25,ST005,50582-567-88,15,0,10.4,10,21
2025-09-01,ST005,50582-567-88,19,0,13.2,10,21
2025-09-08,ST005,50582-567-88,23,0,16,10,21
2025-09-15,ST005,50582-567-88,28,0,19.4,10,21
2025-09-22,ST005,50582-567-88,19,0,13.2,10,21
2025-09-29,ST005,50582-567-88,12,17,8.3,10,21
2025-10-06,ST005,50582-567-88,19,0,13.2,10,21
2025-10-13,ST005,50582-567-88,28,0,19.4,10,21
2025-10-20,ST005,50582-567-88,16,0,11.1,10,21
2025-10-27,ST005,50582-567-88,19,0,13.2,10,21
2025-11-03,ST005,50582-567-88,25,0,17.3,10,21
2025-11-10,ST005,50582-567-88,19,0,13.2,10,21
2025-11-17,ST005,50582-567-88,13,17,9,10,21
2025-11-24,ST005,50582-567-88,21,0,14.6,10,21
2025-12-01,ST005,50582-567-88,29,0,20.1,10,21
2025-12-08,ST005,50582-567-88,15,0,10.4,10,21
2025-12-15,ST005,50582-567-88,23,0,16,10,21
2025-12-22,ST005,50582-567-88,16,0,11.1,10,21
2025-12-29,ST005,50582-567-88,23,0,16,10,21
2024-01-01,ST005,90846-140-15,15,0,20.7,10,21
2024-01-08,ST005,90846-140-15,10,0,13.8,10,21
2024-01-15,ST005,90846-140-15,5,8,6.9,10,21
2024-01-22,ST005,90846-140-15,6,9,8.3,10,21
2024-01-29,ST005,90846-140-15,8,0,11,10,21
2024-02-05,ST005,90846-140-15,12,0,16.5,10,21
2024-02-12,ST005,90846-140-15,7,8,9.6,10,21
2024-02-19,ST005,90846-140-15,13,0,17.9,10,21
2024-02-26,ST005,90846-140-15,8,0,11,10,21
2024-03-04,ST005,90846-140-15,13,0,17.9,10,21
2024-03-11,ST005,90846-140-15,11,0,15.2,10,21
2024-03-18,ST005,90846-140-15,8,0,11,10,21
2024-03-25,ST005,90846-140-15,13,0,17.9,10,21
2024-04-01,ST005,90846-140-15,9,0,12.4,10,21
2024-04-08,ST005,90846-140-15,9,0,12.4,10,21
2024-04-15,ST005,90846-140-15,8,0,11,10,21
2024-04-22,ST005,90846-140-15,13,0,17.9,10,21
2024-04-29,ST005,90846-140-15,10,0,13.8,10,21
2024-05-06,ST005,90846-140-15,14,0,19.3,10,21
2024-05-13,ST005,90846-140-15,4,9,5.5,10,21
2024-05-20,ST005,90846-140-15,10,0,13.8,10,21
2024-05-27,ST005,90846-140-15,9,0,12.4,10,21
2024-06-03,ST005,90846-140-15,7,8,9.6,10,21
2024-06-10,ST005,90846-140-15,11,0,15.2,10,21
2024-06-17,ST005,90846-140-15,3,8,4.1,10,21
2024-06-24,ST005,90846-140-15,4,9,5.5,10,21
2024-07-01,ST005,90846-140-15,10,0,13.8,10,21
2024-07-08,ST005,90846-140-15,8,0,11,10,21
2024-07-15,ST005,90846-140-15,13,0,17.9,10,21
2024-07-22,ST005,90846-140-15,9,0,12.4,10,21
2024-07-29,ST005,90846-140-15,4,9,5.5,10,21
2024-08-05,ST005,90846-140-15,9,0,12.4,10,21
2024-08-12,ST005,90846-140-15,13,0,17.9,10,21
2024-08-19,ST005,90846-140-15,15,0,20.7,10,21
2024-08-26,ST005,90846-140-15,10,0,13.8,10,21
2024-09-02,ST005,90846-140-15,15,0,20.7,10,21
2024-09-09,ST005,90846-140-15,9,0,12.4,10,21
2024-09-16,ST005,90846-140-15,7,8,9.6,10,21
2024-09-23,ST005,90846-140-15,10,0,13.8,10,21
2024-09-30,ST005,90846-140-15,13,0,17.9,10,21
2024-10-07,ST005,90846-140-15,11,0,15.2,10,21
2024-10-14,ST005,90846-140-15,9,0,12.4,10,21
2024-10-21,ST005,90846-140-15,14,0,19.3,10,21
2024-10-28,ST005,90846-140-15,13,0,17.9,10,21
2024-11-04,ST005,90846-140-15,10,0,13.8,10,21
2024-11-11,ST005,90846-140-15,6,8,8.3,10,21
2024-11-18,ST005,90846-140-15,10,0,13.8,10,21
2024-11-25,ST005,90846-140-15,7,8,9.6,10,21
2024-12-02,ST005,90846-140-15,8,0,11,10,21
2024-12-09,ST005,90846-140-15,11,0,15.2,10,21
2024-12-16,ST005,90846-140-15,8,0,11,10,21
2024-12-23,ST005,90846-140-15,11,0,15.2,10,21
2024-12-30,ST005,90846-140-15,10,0,13.8,10,21
2025-01-06,ST005,90846-140-15,14,0,19.3,10,21
2025-01-13,ST005,90846-140-15,11,0,15.2,10,21
2025-01-20,ST005,90846-140-15,14,0,19.3,10,21
2025-01-27,ST005,90846-140-15,11,0,15.2,10,21
2025-02-03,ST005,90846-140-15,8,0,11,10,21
2025-02-10,ST005,90846-140-15,14,0,19.3,10,21
2025-02-17,ST005,90846-140-15,12,0,16.5,10,21
2025-02-24,ST005,90846-140-15,8,0,11,10,21
2025-03-03,ST005,90846-140-15,11,0,15.2,10,21
2025-03-10,ST005,90846-140-15,6,8,8.3,10,21
2025-03-17,ST005,90846-140-15,9,0,12.4,10,21
2025-03-24,ST005,90846-140-15,13,0,17.9,10,21
2025-03-31,ST005,90846-140-15,14,0,19.3,10,21
2025-04-07,ST005,90846-140-15,8,0,11,10,21
2025-04-14,ST005,90846-140-15,15,0,20.7,10,21
2025-04-21,ST005,90846-140-15,14,0,19.3,10,21
2025-04-28,ST005,90846-140-15,10,0,13.8,10,21
2025-05-05,ST005,90846-140-15,8,0,11,10,21
2025-05-12,ST005,90846-140-15,12,0,16.5,10,21
2025-05-19,ST005,90846-140-15,14,0,19.3,10,21
2025-05-26,ST005,90846-140-15,14,0,19.3,10,21
2025-06-02,ST005,90846-140-15,8,0,11,10,21
2025-06-09,ST005,90846-140-15,11,0,15.2,10,21
2025-06-16,ST005,90846-140-15,11,0,15.2,10,21
2025-06-23,ST005,90846-140-15,15,0,20.7,10,21
2025-06-30,ST005,90846-140-15,8,0,11,10,21
2025-07-07,ST005,90846-140-15,14,0,19.3,10,21
2025-07-14,ST005,90846-140-15,9,0,12.4,10,21
2025-07-21,ST005,90846-140-15,14,0,19.3,10,21
2025-07-28,ST005,90846-140-15,7,8,9.6,10,21
2025-08-04,ST005,90846-140-15,10,0,13.8,10,21
2025-08-11,ST005,90846-140-15,15,0,20.7,10,21
2025-08-18,ST005,90846-140-15,10,0,13.8,10,21
2025-08-25,ST005,90846-140-15,5,8,6.9,10,21
2025-09-01,ST005,90846-140-15,11,0,15.2,10,21
2025-09-08,ST005,90846-140-15,9,0,12.4,10,21
2025-09-15,ST005,90846-140-15,14,0,19.3,10,21
2025-09-22,ST005,90846-140-15,13,0,17.9,10,21
2025-09-29,ST005,90846-140-15,9,0,12.4,10,21
2025-10-06,ST005,90846-140-15,7,8,9.6,10,21
2025-10-13,ST005,90846-140-15,11,0,15.2,10,21
2025-10-20,ST005,90846-140-15,6,8,8.3,10,21
2025-10-27,ST005,90846-140-15,11,0,15.2,10,21
2025-11-03,ST005,90846-140-15,9,0,12.4,10,21
2025-11-10,ST005,90846-140-15,13,0,17.9,10,21
2025-11-17,ST005,90846-140-15,14,0,19.3,10,21
2025-11-24,ST005,90846-140-15,7,8,9.6,10,21
2025-12-01,ST005,90846-140-15,11,0,15.2,10,21
2025-12-08,ST005,90846-140-15,15,0,20.7,10,21
2025-12-15,ST005,90846-140-15,7,8,9.6,10,21
2025-12-22,ST005,90846-140-15,14,0,19.3,10,21
2025-12-29,ST005,90846-140-15,10,0,13.8,10,21
2024-01-01,ST005,40271-288-94,27,0,18.6,10,21
2024-01-08,ST005,40271-288-94,16,0,11,10,21
2024-01-15,ST005,40271-288-94,28,0,19.3,10,21
2024-01-22,ST005,40271-288-94,20,0,13.8,10,21
